lieu_dit,cp,ville,id_client,code_postal,c_insee,c_iris,c_qualite_iris,codgeo
Street,75291,Sainte JeanVille,1f9ff144-a6ed-43dc-bf08-5e1af330e24b,,,,8,
Street,71156,ParentBourg,8c6ffb24-268a-4543-b10f-f6f6a28982e3,,,,8,
Street,36131,Guibert-la-Forêt,85062fed-5fda-453f-8554-6ac50b77481c,,,,8,
Street,8423,Brunetboeuf,915172dc-08b0-4294-99b5-d18e0515023c,,,,8,
,31810,Saint RenéVille,16e0971f-8109-47e9-88f4-46a756517238,31810.0,31148,,8,31148
,31810,Saint RenéVille,16e0971f-8109-47e9-88f4-46a756517238,31810.0,31572,,8,31572
,31810,Saint RenéVille,16e0971f-8109-47e9-88f4-46a756517238,31810.0,31574,,8,31574
,43278,Texier-les-Bains,982e7005-1840-4d75-a0a9-258a66dc190f,,,,8,
Street,89301,Saint Adèle,94b70857-e2a3-41b3-bd26-2a1e353fb8f9,,,,8,
Street,84794,Sainte Christine,3a5c7267-42c5-42f2-aa5f-60bf08d772fc,,,,8,
,49715,Legros-la-Forêt,a164fdee-296d-42bb-9094-510bee4c2fcd,,,,8,
Street,61695,Saint Françoise-les-Bains,4caa2a75-a9ce-4090-be39-2b26d12fbff4,,,,8,
,95541,LegrosBourg,a4b43d27-bae0-4d39-b129-c0cfabb19150,,,,8,
Street,19159,Sainte Timothéenec,ac5a850f-7ad2-4282-bf62-f64f43a9ef2d,,,,8,
Street,33382,Aubry,807da71f-9a76-4709-8ce8-91c83a5418d0,,,,8,
Street,27755,Alves,7b377940-95f8-41d6-a27f-6ebc0eb5f022,,,,8,
,41449,Thierry,0db6028d-7635-4a31-8eca-626cc00802cd,,,,8,
,47237,Leroux,996f4b8c-a548-4815-8b31-85087cb547de,,,,8,
,40596,Ribeiro,f120a607-19a4-4a7c-8980-fc64911272c2,,,,8,
,46826,Noël,39fb1acd-5891-4a8f-acb2-732deab3a0c5,,,,8,
Street,22404,Legros,26fa2cb8-6516-4f93-8d48-b29b87ce74b5,,,,8,
,4429,Da Silva,5c165d12-ff48-48f9-9f67-c0911a272615,,,,8,
Street,67793,Guibert-sur-Blanc,620fd0ac-16ba-41a1-a90f-29c69c231d2c,,,,8,
Street,13207,Sainte PatrickBourg,01bf50cb-4750-4e99-b677-1dd672faa03e,,,,8,
,56819,Sainte Clémence,3ef32a01-be3f-48b3-82ee-690d61f72619,,,,8,
,69933,Saint Madeleine,ca3ee8b1-a73a-4701-9ed5-7fdbc8203f80,,,,8,
,35216,Girard,efedfd4a-60b9-47ea-a076-f065324e2846,,,,8,
Street,76998,Lacombe,54503c20-37a5-481c-b7b7-84eda265faf5,,,,8,
Street,82644,Leleu,d20c10b3-8bba-4e2c-a0c4-fc53aeb1b690,,,,8,
Street,32944,Marques,67ae9a25-b5e4-412d-83f3-8d7e531d7b2b,,,,8,
Street,35129,Sainte Alexandrie,532e1d00-053d-4a94-a5c0-cc4674f708c7,,,,8,
,21727,Pereira,cb26f620-9f19-4ea4-9e6c-75ecda6f605f,,,,8,
,38404,Lopes,70bb4c69-1436-4ee6-8e13-8e63bfdaf06a,,,,8,
,19967,Ferrand,8eca5f52-834e-483c-b9a8-5290267aeae0,,,,8,
,88417,Pelletiernec,34631ff6-7c5d-4e24-a601-92f1e055d687,,,,8,
Street,37929,Labbé,11bb3bfa-b7ce-490b-80a6-f6bc7d5be32a,,,,8,
,73556,Saint Odette-la-Forêt,c11b06e0-1c42-404e-9d62-1accec7f6f6d,,,,8,
,15168,Texiernec,5d90dbfc-8c76-4673-b001-5e315f229314,,,,8,
Street,26820,Sainte Daniel-sur-Mer,537cb16f-40bf-48e5-b7c2-ae3bf5d6c79a,,,,8,
,69635,Moreno-la-Forêt,146cacf8-8466-4947-916e-50ad860459b7,,,,8,
,9520,Guillot,d57fb278-4998-41ac-b304-22e36603c812,,,,8,
,85652,Sainte SimoneVille,a2b2e445-37b6-4149-ba13-9434eee6f6c2,,,,8,
Street,32156,Royer,8b174055-d2cf-418d-a57e-1b1e7ad6f3ae,,,,8,
Street,74844,Sainte Adèle,855b8247-1c07-439d-8506-f74c748bcd5c,,,,8,
,45978,Boucher,0d2df122-8cbd-4ae3-9d8c-efa99974b44f,,,,8,
,71748,Leduc,a1d787a5-b8b2-45fa-9ccf-16a170e01028,,,,8,
,6643,Saint LaetitiaBourg,e0bb784b-c385-4a23-a07c-1ad9b2db7a5a,,,,8,
Street,69783,Bernier,f8a1fa84-c3f0-4342-928f-413743bd2c1c,,,,8,
,97351,Girauddan,c659266e-51d5-4ccf-9535-afd058fccd9f,97351.0,97307,,8,97307
Street,87997,Pasquier-les-Bains,97e5274f-a233-4120-901f-638f05707792,,,,8,
Street,84243,Barbier,3dd6182c-6c08-4e27-bfaa-3584c36b2b2c,,,,8,
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7024,,8,7024
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7028,,8,7028
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7031,,8,7031
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7031,,8,7031
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7211,,8,7211
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7280,,8,7280
Street,7460,Baudryboeuf,7dd0e34d-aa1a-411b-864a-1cc9d3ddf817,7460.0,7294,,8,7294
Street,27703,Lopez,425651db-edbc-4254-9cfb-7a7fa6f91ab3,,,,8,
Street,68228,Rémy,e3ba5ad4-37f3-4aa0-becd-745048ff7c8a,,,,8,
,97424,Alves-les-Bains,30df07b5-19a2-431d-9c7e-a2941d1e7317,97424.0,97413,,8,97413
,97424,Alves-les-Bains,30df07b5-19a2-431d-9c7e-a2941d1e7317,97424.0,97413,,8,97413
Street,97266,Saint SophieVille,5c767e7a-cfd7-4a50-a531-ab64009cf4ee,,,,8,
Street,37964,Vidal,60b924eb-4133-4036-8318-a3323b527cd7,,,,8,
,73355,Maillot,4607c7e8-fd45-498c-8fec-faf296bbe7a2,,,,8,
,33108,Schmitt,09824e96-6f03-4104-98da-d1f6e08b221a,,,,8,
,33481,Marques-sur-Gosselin,d17ed083-484b-4044-9d6d-59aea4b3b687,,,,8,
,36109,Saint Lucie,72721996-2695-4369-b39b-46a780ac420d,,,,8,
,97413,Lagarde,9f102a22-98e5-464a-b659-45512e2cd26f,97413.0,97424,,8,97424
,97413,Lagarde,9f102a22-98e5-464a-b659-45512e2cd26f,97413.0,97424,,8,97424
,15111,Launay,9442e281-a232-4ab4-a5a7-6b59d115920c,,,,8,
Street,66614,Lemoine,f04d4488-2582-4d09-8b54-120f48971b1d,,,,8,
Street,44521,Descamps-les-Bains,697c4e48-dacb-4aa3-8e7c-3591822e69ea,44521.0,44048,,8,44048
Street,44521,Descamps-les-Bains,697c4e48-dacb-4aa3-8e7c-3591822e69ea,44521.0,44115,,8,44115
Street,97127,Marchand,ec2e46ad-4e62-455a-ba19-eb7a2b33a8c7,97127.0,97110,,8,97110
,23543,Mendès-sur-Morvan,1d8b0ac9-cdaa-41dc-a0a4-02d862c7fa21,,,,8,
,56364,Gilles,c87359af-e07f-4dda-a0a0-33969373db10,,,,8,
Street,71957,Sanchez-sur-Joubert,087c8160-61cb-4023-aa96-26407ad67a2c,,,,8,
Street,40815,Leroux,af4fb700-03c1-451d-83de-86976d1188a6,,,,8,
,58504,Garcia-sur-Mer,bad545c0-94c5-4664-9069-98aadb7a443f,,,,8,
,20565,Berger-sur-Gilbert,2175045e-cffd-494c-b4f0-856cf4a671a1,,,,8,
,80461,Blin,9070354a-3482-43b5-bd11-664192ef4f62,,,,8,
,97327,Bessondan,c57f08f1-3276-4326-8fe6-85e57d252159,,,,8,
,50334,Sainte Bernadette,8cb48abf-0a55-4d45-b01b-036e25022506,,,,8,
Street,84348,Lelièvreboeuf,50843722-8ca0-4527-a2be-5871a2c56e8f,,,,8,
Street,44351,Humbert,73a87eaa-a7b4-4392-97a6-d99710215e37,,,,8,
Street,31762,Raymond,1a1ed620-1828-442b-a9b9-bf6b3696089a,,,,8,
Street,63575,Cohen-sur-Mer,b55f473e-7579-4895-b31a-d5d4825436ec,,,,8,
,18681,Hamel,dc4094a0-38aa-4405-9b39-47803bcde0e2,,,,8,
Street,22887,Simon,e84ba51c-a3d0-4a6c-80a3-918bb9fd13e4,,,,8,
,34246,Aubert,15830e84-f116-4661-9587-fc79032db8a7,,,,8,
Street,26223,Faivre,32ddefa2-6acb-4163-9b8f-cddfe538c944,,,,8,
Street,69911,Saint GuillaumeBourg,1aa06246-bec8-4133-a791-597c9b89bc55,,,,8,
Street,76585,Saint Inès,4a161134-072f-4c6b-961d-33274f16023f,,,,8,
Street,97698,Simon-sur-Pons,ff4ef94e-e8ed-40cb-aa87-17a23600029d,,,,8,
Street,48372,Sainte Constance-sur-Mer,962f0ad0-f858-4d85-abb6-9ede5919ef4c,,,,8,
,15494,Charles,d618e1b6-c336-4584-b5ee-469e9a46c032,,,,8,
Street,47407,Brun,d3cc5200-030b-4c08-9d51-d0bb60589797,,,,8,
,62204,Sainte PaulineVille,6abbc0b7-6861-446a-898a-74de5e02784f,,,,8,
Street,60222,Brunetboeuf,30399659-7bee-4b65-ab82-5656a2686b73,,,,8,
,78580,Daniel,6f3bf578-1a6d-4794-953a-f02503a23bf9,78580.0,78010,,8,78010
,78580,Daniel,6f3bf578-1a6d-4794-953a-f02503a23bf9,78580.0,78049,,8,78049
,78580,Daniel,6f3bf578-1a6d-4794-953a-f02503a23bf9,78580.0,78305,,8,78305
,78580,Daniel,6f3bf578-1a6d-4794-953a-f02503a23bf9,78580.0,78325,,8,78325
,78580,Daniel,6f3bf578-1a6d-4794-953a-f02503a23bf9,78580.0,78380,,8,78380
Street,87978,Guillouboeuf,bfa719d0-39bd-4ad1-b43d-1aa2323fa24c,,,,8,
Street,13301,Tanguy,9361fbcc-70ed-4623-aa6a-0916f4f820e6,,,,8,
,72410,Marion,cefcd072-6dc4-418d-bcd5-f2faf717afe6,,,,8,
,49744,CharrierBourg,42be28d6-ed65-418d-9b74-558c66393a97,,,,8,
Street,29534,Blanchet-sur-Cordier,2d0a346d-307f-4897-a4ea-bcf6abd63055,,,,8,
,69553,Grégoire,b1ec2042-1e04-45f3-b59a-648440474060,,,,8,
Street,15193,ColletBourg,aa981257-c208-4c28-b148-28320388d6ac,,,,8,
,23506,Sainte Yves,7bf7b9e3-f176-44ee-a5c4-13a9ca2f5489,,,,8,
,8416,Saint Arnaude,d290d4a9-550c-4469-8962-66a41d76a4e8,,,,8,
,23781,Collin,91186c06-4947-448a-9c87-cb5a6e503e52,,,,8,
,15892,Sainte Augustin-sur-Mer,0466654d-e08f-47a4-a48b-f0f6dcf39e51,,,,8,
Street,60455,Blotnec,a672ab2a-58be-41f3-a7da-50484587855b,,,,8,
Street,19398,Saint Agnès,57be99c9-f833-47dc-aeb9-cca1848c55a2,,,,8,
,52302,Hoareau,e97bb647-4abd-4418-a11f-a6cb172b3451,,,,8,
,90965,Perrier,e33f1131-3fa9-407e-bccf-37f3e4191c15,,,,8,
,35814,Diaz,0d99b574-849d-4de2-9268-efd8aee740fd,,,,8,
,45888,Tanguy-sur-Delorme,a3486e25-9125-4d44-8537-b994382b8f1c,,,,8,
,97314,Saint Diane-sur-Mer,94c65acd-0a8e-463d-b3de-1277155882ff,97314.0,97352,,8,97352
Street,4377,Sainte Tristanboeuf,bdb09af5-6282-494f-a413-0ce80c896bbf,,,,8,
Street,20462,Lamy,d82ae875-c3e1-446f-bca6-78a3f16f9356,,,,8,
,53916,Loiseau,a2b47805-ada8-4780-9909-542832a5af7e,,,,8,
,53985,Valette,201326ef-0345-490a-b43e-5bb2df8f802e,,,,8,
Street,18884,Courtois-sur-Bourgeois,18d8590f-7399-4b14-8f39-75617f416e60,,,,8,
,22267,Dos Santos-sur-Mer,5a0ce09d-9758-4c9a-ad93-74e3e37bdda5,,,,8,
,67443,Mailletdan,85b95575-c0a3-437e-9c71-08f26cc7bbc7,,,,8,
,97339,Poulain,8af39b97-9997-4491-a3c4-97121d8c8ad3,,,,8,
,50325,Sainte Julien-sur-Mer,842d0af5-7363-46b4-b90b-51479795b2bd,,,,8,
Street,67343,Gillesdan,f0e83f23-6571-4d01-8bee-d2bd3228c040,,,,8,
,80808,Blanc,917af2fd-c7ef-433d-a67f-1444b84349b2,,,,8,
Street,38874,Gallet,5d9833b9-215a-4e68-80d6-8f919656f830,,,,8,
Street,78412,Michaud-sur-Brunet,a253d667-d74b-46cd-96ec-69dc0f1e0da2,,,,8,
,10541,Voisin-sur-Rolland,9d32c6f3-9778-4285-bce9-b3b90ece7725,,,,8,
Street,58542,Morindan,7d74c387-244f-4738-9727-0aa6fe9e8355,,,,8,
Street,64139,Roussetboeuf,9ca708bb-fbe0-400d-9747-79c6683d4c4d,,,,8,
,82112,Coste-sur-Pasquier,5f65dc38-be0c-4ceb-8d06-ed7365358f55,,,,8,
,13473,Sainte Mathilde,2a999651-b2ad-46ae-8cab-d06dd27f02d2,,,,8,
,36896,Blanc-la-Forêt,ab136830-6844-4352-9436-222cbd55195e,,,,8,
Street,68982,Saint Marthe,7eeeb797-c0ca-4261-ae43-675173f7e6d7,,,,8,
Street,67782,Blanc,ebc88db0-93aa-4f07-be3c-81c2e73be584,,,,8,
Street,44613,Gay,53585ad7-1d1b-414a-8812-1aa44558506c,,,,8,
,36188,Gosselinnec,4c9b437b-6378-4476-8a67-5714ba09dbb6,,,,8,
,75788,Roger,8b7c8a3a-b21e-48bd-b1dc-ae15c735f5f9,,,,8,
,39262,Sainte Michèle,2d34186f-612f-4afc-9fbe-4be5983d5f98,,,,8,
,40947,Allainboeuf,523255cd-ce75-405b-ad51-9a4fe6ee5cb3,,,,8,
Street,76262,Girauddan,82b28c91-1e2f-4e9f-84d5-4938355d6f33,,,,8,
Street,7871,Tanguy-sur-De Sousa,9b67423a-60af-4cee-b007-8d495fa343a5,,,,8,
,97696,Sainte Luce,d9bb2686-e518-4d1d-a8c4-04faadc143a6,,,,8,
,7338,Jourdan,e16dbde0-4e1a-4025-b82d-c4d0e4333db5,,,,8,
Street,83641,Durand,7dfc4aef-dbe5-46b7-a8f0-e304a2057ed0,,,,8,
Street,15517,Charles,3e3eab23-d4aa-4b4c-a091-f5017483679e,,,,8,
,44530,Fleury-sur-Benard,ecd77560-ba35-4914-a41a-536c17a68777,44530.0,44053,,8,44053
,44530,Fleury-sur-Benard,ecd77560-ba35-4914-a41a-536c17a68777,44530.0,44068,,8,44068
,44530,Fleury-sur-Benard,ecd77560-ba35-4914-a41a-536c17a68777,44530.0,44068,,8,44068
,44530,Fleury-sur-Benard,ecd77560-ba35-4914-a41a-536c17a68777,44530.0,44161,,8,44161
,44530,Fleury-sur-Benard,ecd77560-ba35-4914-a41a-536c17a68777,44530.0,44196,,8,44196
Street,9713,Bousquet,2232c510-df3b-4770-9338-c8da450aa261,,,,8,
Street,89188,Fleury,aed20739-d9e2-4c3d-9049-1381fac2fdc9,,,,8,
,85105,Lecoq-la-Forêt,20474c53-d1bc-4f8c-b3be-0c299ad2f72a,,,,8,
,35430,Guillet,9b339e48-c26d-43f7-82f6-61fffc6bf547,35430.0,35070,,8,35070
,35430,Guillet,9b339e48-c26d-43f7-82f6-61fffc6bf547,35430.0,35279,,8,35279
,35430,Guillet,9b339e48-c26d-43f7-82f6-61fffc6bf547,35430.0,35284,,8,35284
,35430,Guillet,9b339e48-c26d-43f7-82f6-61fffc6bf547,35430.0,35306,,8,35306
,35430,Guillet,9b339e48-c26d-43f7-82f6-61fffc6bf547,35430.0,35314,,8,35314
,35430,Guillet,9b339e48-c26d-43f7-82f6-61fffc6bf547,35430.0,35358,,8,35358
Street,12255,Saint Danielleboeuf,0af6a211-e79f-404e-b9ff-e7d8f632dec8,,,,8,
,3241,Collin,52f77857-33b7-4a03-82f5-9db6a2998eed,,,,8,
,28436,Maillet,29336423-3951-4df6-abb6-82af1daeebe3,,,,8,
Street,24606,Barbe-sur-Mer,6506eb39-fb08-4981-8c04-5716ff2bada6,,,,8,
,37594,Weber,4d5e4680-88dc-4fb6-aacf-dc6b3e66bc23,,,,8,
Street,83759,Lefèvre-sur-Mer,aaae3c25-4c28-4a2c-96fd-ec899c0343c8,,,,8,
,17216,Fabre,54e3920d-9991-455f-92f9-fee8ba7af64f,,,,8,
Street,18567,Saint ThierryVille,50b6fe66-3525-41c8-a0ee-a2e8d06f140e,,,,8,
,63923,Nicolas-sur-Lévy,4a847e24-c349-453b-89ab-c3cd945f2f29,,,,8,
,10789,MonnierVille,0c854078-88a5-4e30-826b-228b15cd531b,,,,8,
Street,66397,Sainte Étienneboeuf,a02f1487-8a40-473d-a406-f1ce45e96661,,,,8,
Street,1136,Marques,726fd042-9e39-4d04-a8fc-eecf403dc0f1,,,,8,
,21591,Techer,c74f8cf0-08b0-4502-9c7b-708ae633a555,,,,8,
,43101,Gillet,49a99993-0fd3-4446-8f29-c9660ad42d15,,,,8,
Street,10379,Blin,3958af94-ec05-406d-a2ce-c9732dfac4b5,,,,8,
,61605,Bailly-sur-Dumas,44cf44b5-8652-4522-b679-65f2f14b2c24,,,,8,
Street,1512,Pascal-la-Forêt,14369cf1-a425-4e6c-b122-4d98871b2579,,,,8,
,52134,Legrand,e3226d10-3e58-44ec-8e6c-7dc04a1af471,,,,8,
Street,71117,Sainte AndréeVille,01859e50-c6b1-48e2-824c-d6e5894ed8b5,,,,8,
Street,21284,BergerVille,6657ca1f-41c7-409e-9ab4-c53b0417b709,,,,8,
Street,80176,Lambert,a69daddb-e397-4e39-9a46-2bab5e1859ed,,,,8,
,11729,Sainte Jules,f0ce74a5-6ed6-4c95-821f-b78b6bd9f295,,,,8,
,50845,Chauvin-la-Forêt,72d4113c-d38c-40c6-bf16-62e40a9237a8,,,,8,
Street,72121,Fontaine-sur-Mer,e1fe70eb-cc79-4a96-80ce-e1d240da48da,,,,8,
Street,20793,Boyer,2d317ef1-2891-472f-81bf-f13c6efb8b8d,,,,8,
Street,59835,Garcia,648dc4cd-08cc-44bf-82e8-9cdbcada0b6f,,,,8,
,8908,Fleury,9d48f6f4-4325-405c-8863-4e923326b380,,,,8,
Street,97488,Morin,b199e868-7a44-4fa2-8559-177c5e31ba46,,,,8,
Street,94995,Ribeiro-sur-Mer,e4cebb94-868d-4187-aecf-b41a1437b678,,,,8,
,69629,Sainte Théophile-la-Forêt,411de89c-6206-43ce-9050-2d0ba9af4bcd,,,,8,
,97240,Dumas-sur-Guichard,d12844ff-2587-47ac-bba8-0f9b8d75704a,97240.0,97210,,8,97210
Street,72830,Robin-sur-Guilbert,9a2d1f4d-9892-460e-97db-04db322a9c46,,,,8,
Street,74319,Raynaud,143cb1d0-6f64-44bf-8016-1f1ec5e82a54,,,,8,
,66973,Didierboeuf,97dcddfb-41c7-4f18-adca-88869a44ec8a,,,,8,
Street,8345,Alexandre-les-Bains,192976f8-3ff7-414f-8b95-9fdc7481ee89,,,,8,
,40638,Riou-sur-Mer,35e504f0-7101-4575-b407-ebeb4dc33651,,,,8,
Street,41468,Petitjean,ad198a32-3354-45aa-b3a3-132970fb7605,,,,8,
Street,3680,Saint Sylvie,019effb3-d566-457c-9774-2a465fd5eab2,,,,8,
,74578,Gilles,5fc646a1-3860-4c78-a91f-3fb7ebf54308,,,,8,
Street,78966,Bonninboeuf,948ea182-4996-4a93-a887-167a3aebc6f8,,,,8,
Street,16131,Sainte Étienne,a026bd03-42cd-4892-ae1f-46e528ec827f,,,,8,
Street,47839,Hoarau,cc9c32a9-eb3a-4f31-8379-061b6181cd65,,,,8,
,7827,Dumas,cb372674-0fd7-4a12-a039-7a38c8bce28a,,,,8,
Street,39736,Masse-sur-Antoine,d1820a58-63de-4f4a-a84d-ae2d331c8874,,,,8,
,83571,Saint Adélaïde,333d950d-fb44-4fae-8a07-c7d40207e213,,,,8,
Street,1449,Lebon,d3a0625f-a3a7-4cfc-bfa5-e314384699e6,,,,8,
,53873,GarnierVille,41693180-4531-491c-8ab7-aabb8c866677,,,,8,
,16732,Sainte Marguerite-sur-Mer,c57829c0-a187-42f3-bea7-47a52a7695d7,,,,8,
Street,60249,Gauthier,bee2c343-b1b9-4932-b0e4-24128d8692ef,,,,8,
,63780,Valette,b78eb16f-7387-400b-a027-f012c6b485d3,63780.0,63294,,8,63294
,63780,Valette,b78eb16f-7387-400b-a027-f012c6b485d3,63780.0,63349,,8,63349
,76767,Thierry-sur-Hamon,48f7fc8e-5971-4109-9aa6-6d632f3d8264,,,,8,
Street,76239,Chauvet,623930ec-d9ea-4abd-9458-bdf7f30d1bca,,,,8,
Street,48798,Saint Dominique,75467f60-5ad1-4f59-a0a0-fb91f0d77fe7,,,,8,
,58175,Renault,efa8267a-4585-4e8b-bea6-84d0720c4719,,,,8,
Street,59166,Guillet,dc1167e5-d5f2-437b-a877-e2276a6f3745,59166.0,59098,,8,59098
,79474,Faure-les-Bains,ae6014bc-a346-48c3-bf79-cb63c3cda815,,,,8,
Street,68400,Saint Paulnec,f256df11-b447-4c78-bf9a-92bba43dcfb7,68400.0,68271,,8,68271
,68156,Saint Laurent,63325633-cb66-4050-ac93-a90cbc57109f,,,,8,
Street,26111,Lévy,70d714c1-2a50-43e3-9594-ed24b378f981,,,,8,
,78507,Lévêque-sur-Jacques,22eca33f-4bf0-410f-92a6-885498dacd87,,,,8,
,47182,Jean,1053d3de-50c8-4e3a-965a-6ef8bd23aa66,,,,8,
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24014,,8,24014
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24018,,8,24018
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24106,,8,24106
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24174,,8,24174
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24175,,8,24175
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24291,,8,24291
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24364,,8,24364
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24443,,8,24443
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24531,,8,24531
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24552,,8,24552
Street,24290,Sainte Michel,baa3f972-507d-41ae-a942-d69a31dc7e98,24290.0,24563,,8,24563
Street,69493,Toussaintboeuf,06adaf0a-fb1d-489f-aeb8-d4bb68d6bb85,,,,8,
,89332,Chevalier-les-Bains,6e339ab0-0317-4fbd-8f28-4ff165d5f401,,,,8,
Street,91171,Lemonnier,cfdda28d-1990-4a17-8506-95f8bd563b31,,,,8,
,42909,Sainte Roland,dec09a72-0247-4419-8171-afd80b2c2da5,,,,8,
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27012,,8,27012
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27013,,8,27013
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27104,,8,27104
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27151,,8,27151
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27205,,8,27205
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27246,,8,27246
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27247,,8,27247
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27294,,8,27294
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27487,,8,27487
Street,27380,Morel,644251d0-46cd-4ceb-b175-47724b83a441,27380.0,27670,,8,27670
Street,82886,JourdanBourg,07597e20-1901-444d-977f-fd7df3d79c60,,,,8,
Street,62107,Bouviernec,721822ee-8033-4130-bb4d-2dbd87f2727e,,,,8,
Street,77511,Poulain,0b598929-cc4c-4639-a7bf-44696b1b26c2,,,,8,
,27331,Imbert,52162aaa-1c87-41b6-918d-0318ce877f06,,,,8,
,48642,Pires,16968eff-ea78-4512-af42-6753ce863524,,,,8,
,32839,Huet,58679f8b-48fc-4841-a7b1-3a178ba6336d,,,,8,
,42687,MartelBourg,33670eb6-0ec4-4b75-be1d-455dea93e75d,,,,8,
,95321,Charrier,aece9184-97e9-4f60-adc2-fd7af77093f6,,,,8,
Street,48879,Sainte Margaux,55497772-001d-4b16-9709-89e0eb77aced,,,,8,
Street,1339,Leclercq,a22ab935-769a-47a9-a650-f6a65c1155d5,,,,8,
Street,64205,David,2c07e369-8fc3-40e4-a7f1-dab01fc0dfc0,,,,8,
Street,54706,Larocheboeuf,4f6dae0c-b32b-4b97-9300-e1dd88262f4c,,,,8,
Street,12356,Tanguy,58706a7a-cef3-4c7b-acc5-48852eee4ff6,,,,8,
,9315,Renauddan,4a5b87c5-396c-4e2a-9e80-3f3a06abd5b8,,,,8,
Street,89997,RodriguesVille,70719b6b-134f-4af9-8aae-0d93bd3a93af,,,,8,
,80756,Sainte Nicole-la-Forêt,539f1a92-e02a-49cc-bd16-961ef683c7cc,,,,8,
,28782,Clerc,bec2f816-1427-4e39-95d1-622b1e1aa29c,,,,8,
,37943,Leblanc-sur-Bourgeois,37272d6d-d342-45d0-b5fb-a24ccf4a865c,,,,8,
,79967,Seguin,b1fdd18f-fab7-4895-b2e2-9354a400ab2f,,,,8,
Street,55526,Robin,fe8a5a75-bad5-4f53-91b2-b78bd5760326,,,,8,
,65368,Blanchard,13eaf468-5513-4384-a15c-d59016d17667,,,,8,
,95333,Laine-les-Bains,81749187-44dc-4d03-bd42-34db42cb9add,,,,8,
,55858,Sainte CharlotteVille,aa608575-d064-43c2-8759-10ba87c381bc,,,,8,
Street,73278,Bourgeois,42e70de6-67fe-4a11-9ede-d7e547246a9b,,,,8,
Street,30232,Seguin,0d7171b1-ea85-49ef-a159-9a5a1915c6dd,,,,8,
Street,97459,Devaux-sur-Thibault,04f4c0d0-788f-4d34-88a9-a6f7e28b9002,,,,8,
Street,26697,Saint Danielledan,aae22d8f-8674-4d54-9936-d11d53437dd2,,,,8,
Street,51617,Masse,6e746f71-9713-4077-817a-0aa7edef047b,,,,8,
,97290,Wagnerdan,fa95c678-4dc2-4ac7-bd4f-ef0ab8b9cc3c,97290.0,97217,,8,97217
Street,61717,Sainte Vincent-les-Bains,1943cf27-bd4c-4988-902e-3bb21b405d73,,,,8,
Street,82693,FerreiraBourg,7b30540c-fa8d-43fb-85bd-dd292972ea53,,,,8,
,34658,WeberBourg,534a90cf-209e-4481-ae99-8b584256ea7e,,,,8,
Street,51752,Gimenez,d0b6e765-3c02-4af2-a8ff-f361329a8a62,,,,8,
,16577,Hardy,17af1756-d147-424a-8019-c7532d41265f,,,,8,
,61836,Toussaint,19225d81-6a5f-4298-a410-7179b0f04504,,,,8,
Street,27766,Martins,191d61b8-91e6-4005-892c-92ae9a91e5ca,,,,8,
Street,59894,MenardBourg,75e05b0f-5e0e-4db4-ad50-74f5a04aeb81,,,,8,
Street,91194,Richard,2112ad65-3410-48b8-b3b0-5c7065d5377f,,,,8,
Street,14338,Sainte Louis-sur-Mer,f37f0181-6aba-4f1d-bbae-a78eb587575e,,,,8,
